tweet_id,text,label
935996146778099713,RT @SteveRattner: Trump: the #TaxPlan will “cost me a fortune”. Another lie. He and his family would benefit to the tune of tens of million…,D
935337018028187650,"And while he was busy focusing on political punchlines, he botched the opportunity to honor three military heroes.",D
935957521008914433,Too many Native American women in Washington state and nationwide experience staggering levels of violence and murd… https://t.co/dYqzTs373y,D
935955049464942599,It’s not too late to do bipartisan #TaxReform that doesn’t explode the deficit and actually helps the middle class.… https://t.co/EjlYZTxptY,D
935955135313870850,"84% of Native American women experience violence in their lifetime. But outside of Indian Country, few people are a… https://t.co/gmSihQT10y",D
936310180119269381,Today @SenBennetCO and I secured the 41st cosponsor for our bill to protect the Coastal Plain of the #ArcticRefuge… https://t.co/IP2L6bpDm4,D
935939214017028099,Native American women who experience violence are #NotInvisible. I’ll keep pushing for passage of Savanna’s Act wit… https://t.co/idLkFwQ8dk,D
936255668109144064,The #GOPTaxScam is the worst version of #TrumpCare yet &amp; will have effect 100 MILLION AMERICANS. @Vox @sarahkliff… https://t.co/b2CwcdRBR4,D
935698734951919617,"Joe Fugere, a small business owner and the founder of @MyTuttaBella is joining me as a guest at tonight’s… https://t.co/ZPFQOxSvSZ",D
935299236463247361,RT @TheLeadCNN: White House delay could make it easier for airlines to lose wheelchairs https://t.co/lqsg37UP3U @Rene_MarshCNN reports @Joh…,D
929332899228172289,#WV is the most patriotic state in the nation. On this #VeteransDay I encourage us all to thank a Veteran. Show you… https://t.co/S0ddQ7YFms,D
935961072380661760,RT @LCVoters: Thanks @SenJeffMerkley for highlighting that nominees Andrew Wheeler and Kathleen Hartnett White would put polluters over peo…,D
936286699830824960,"When a President says, ""look, I’m president. I don’t care. I don’t care anymore,” it takes voters to stop him. https://t.co/TISXme9Iwj",D
932759820788170754,Sen. Ron Wyden and I were in Miami and Tampa today to talk with local business leaders about the GOP’s tax plan. We… https://t.co/mT6MQV1ch2,D
935574539492356097,Proud to help secure funding for new affordable housing in New London. https://t.co/8rKcSOZwTi,D
935540842214952961,"Every day, more #DREAMers are losing DACA protections &amp; driven into the shadows of our society. We must… https://t.co/vccEQAa4t8",D
935604429826527233,Is anyone surprised that @realDonaldTrump is pushing a GOP tax plan that benefits… Trump? https://t.co/rcM1wyXlxn,D
935962226581757953,How does this outrageous #GOPTaxPlan put New Jersey in the crosshairs? TUNE IN around 3:35 as I explain on the… https://t.co/5Ak8Vw38hi,D
935258240958521345,"This headline says it all: ""Senate GOP tax bill hurts the poor more than originally thought, CBO finds"" → https://t.co/DKr6g1dudX",D
933833229630627840,Happy Thanksgiving! Thankful to have spent another Thanksgiving morning with friends at Lanakila Pacific​ preparing… https://t.co/OjCcey8FSL,D
935544104775307264,"""Dourson's record suggests that when there is doubt, he does not err on the side of caution in questions of human s… https://t.co/qMawkfFOFb",D
935619448861528064,Republicans just voted a tax bill out of the Budget Committee that will hurt many Michigan families and communities. https://t.co/AfmgV1QGYE,D
935997265575112706,"RT @SenatorHeitkamp: 84% of Native American women experience violence in their lifetime &amp; on some reservations, they are murdered at 10x th…",D
935953355222016007,TUNE IN: Soon speaking with @KatyTurNBC on @MSNBC about #GOPTaxPlan https://t.co/afKsKsMcbp,D
936051591152656385,"Then we tried to fix the bill to at least remove the middle-class tax hikes. No luck. Another party-line vote, anot… https://t.co/5OwsuqPzfx",D
936044602192224256,RT @PostOpinions: Congress must do right by victims of harassment https://t.co/NnxKBbWIU8,D
936307410649612289,"Under the #GOPTaxScam, middle-class families who get a short-term tax cut will see it taken away when it expires in… https://t.co/MRfaCM3IMd",D
935647277468848128,Unconscionable that #GOPTaxPlan would open Arctic Nat’l Wildlife Refuge to oil/gas drilling in a desperate ploy to… https://t.co/lgWgKnNlF5,D
936280052416876544,.@USACEHQ Chicago District Commander Col Reisinger &amp; I met yesterday to talk about critical issues facing Illinoisa… https://t.co/vdriQsjfKR,D
935617810851598336,Bipartisanship &amp; compromise are possible on tax reform. We can do a better job than this &amp; not saddle the next gene… https://t.co/LPQ3k5Y1Eb,D
935998317544333313,Headed to the floor to vote on whether or not to move forward with the most egregious bank heist in American histor… https://t.co/3TTnDsiQqb,D
936009629703852032,Thanks to all the folks that helped raise awareness about the violence Native American women face &amp; epidemic of mis… https://t.co/yfay3RkZaw,D
935635198888333318,Snuck into Republicans' horrible tax bill is an even worse health care bill that will explode older Americans' heal… https://t.co/y5THPi8uUQ,D
936307504245600257,"25 years after we first sued Big Tobacco, the industry is still doing everything possible to minimize the deadly to… https://t.co/oMePgbgfuU",D
935911956585832448,The failure to report domestic violence that would have stopped Texas shooter from purchasing a gun is not an isola… https://t.co/baLEx3w0BZ,D
936306836231376896,#GOPTaxScam is not tax reform.  It's a cartoonish caricature of what real tax reform should look like. It is dishon… https://t.co/q4VwjpPepj,D
935892336361508864,"RT @JECDems: RM @MartinHeinrich: While we have made real progress since the recession, some parts of the country are still being left behin…",D
934456036588773376,"While home visiting my parents in KC I came across this superb editorial by Steve Rose, a “Bob Dole Republican,” on… https://t.co/yKqAMi344A",D
935983786600357888,"RT @BerkeleyUAW2865: Hey hey, ho ho, dat tax bill has got to go! #GradTaxWalkout  #saveGradEd @UCBerkeley @BerkeleyUAW2865 https://t.co/3KU…",D
934481813866721281,Small businesses support nearly half of all jobs in this country. So let's support them. #ShopSmall and #DineSmall… https://t.co/bgO82412ex,D
936241859315281920,"According to the @AARP, more than 5 million seniors could see their taxes increase under the Republican tax bill. T… https://t.co/Dsz09SeC2x",D
936010636206764033,"11 months in, it's still unfathomable @POTUS repeatedly gives attention &amp; political space to right-wing extremists… https://t.co/wQ4y4iFNaX",D
936006116223406081,"RT @MartinHeinrich: I voted NO, on advancing the #GOPTaxScam. RT if you would vote NO too!",D
934441602747195393,Small businesses are the heart of #WV - be sure to support them this holiday season &amp; especially this #SmallBizSaturday #ShopSmall,D
936316147145826305,RT @CraigCaplan: Senate NOW voting on @SenBobCasey (D-PA) motion to send GOP tax bill back to Finance Cmte  to increase worker wages. Major…,D
923234379354312705,Nearly 30 million people still lack health insurance. I introduced the #StatePublicOption Act to close the gap and… https://t.co/hZWo3FiUfv,D
929396878587891712,Today we honor those who have defended our country. On #VeteransDay—and everyday—I'm fighting to keep our promises… https://t.co/Ki6FHHBSnK,D
935630861638266881,@Sen_JoeManchin @SenatorHeitkamp @SenDonnelly @SenAngusKing @clairecmc @amyklobuchar @RonWyden @SenatorHassan… https://t.co/0eBLPTJLy1,D
935318923314155520,RT @USCapitolTree: With love from Montana https://t.co/9DYvW2S5kl,D
935234000678944768,RT @LittleLobbyists: You daily reminder that this tax bill is a health care repeal bill. We need all the energy you brought to the health c…,D
935928358235443200,Fortune 500 CEOs say they’ll pass the gains from corporate tax cuts on to investors — not workers.   We should beli… https://t.co/fCDvm6JDVZ,D
935966587840024577,"ICYMI: My speech today on the devastating impact #TrumpTax plan would have on working families, national security,… https://t.co/lrBUF3NYMP",D
935577044662013954,"Every day, more #Dreamers are losing DACA protections &amp; are put at risk of deportation. We need the #DreamActNow.",D
900077994269650944,RT @voxdotcom: Exclusive: Sen. Schatz’s new health care idea could be the Democratic Party’s future https://t.co/RAXnOAdVDy,D
936009199338876929,Glitches &amp; snafus should not keep you from enjoying the holidays with family. I’m proud to join @SenBlumenthal in o… https://t.co/3QmqWm07vt,D
936313676377870336,"Nothing, anywhere, is quite like 🎶Moonlight in Vermont🎶 https://t.co/M0WHw4P8Ku",D
935898649678237696,"RT @TopherSpiro: SIREN: Grassley and now Tillis oppose Corker's trigger. Kennedy was also a hard no, but walked it back a tiny bit. https:/…",D
935658452608839681,The non-partisan professionals of our diplomatic corps make America stronger. Secretary Tillerson’s statement is mo… https://t.co/LDdYQ1n1nm,D
935967537828978688,"A disgraceful new low, even for this #POTUS. When a president retweets inflammatory, unverified videos from anti-Mu… https://t.co/3CeQZ5sHdO",D
936243470565560321,MUST READ! The Trump tax bill we're voting on today is a bait and switch Ponzi scheme that will cause profound dama… https://t.co/dPXP1DSI3e,D
936307820559044609,RT @SenateDems: .@SenWarren answers @mikeo188’s question on the #GOPTaxScam. Ask yours using #AskSenateDems https://t.co/0TyShCl7R3,D
935892644131205125,"Kathleen Hartnett White refers to renewable energy sources as a ""false hope"" and ""parasitic."" She's called repeated… https://t.co/M5mEP9t0rU",D
928913934060609536,"Wheels down in Bonn for #COP23. We’re here to tell the world that when it comes to addressing climate change,… https://t.co/6u22XRgbp5",D
935699957079789568,Couldn't agree more with Mr. Mendels: corporate tax breaks don't lead to higher middle-class wages #CNNDebateNight #GOPTaxBill,D
934406331196252160,This #SmallBusinessSaturday we celebrate and recognize the nearly half-million Hoosier small businesses. –Joe https://t.co/eO1IiH2N9q,D
933164786354880513,GOP claims a $1.5 trillion corporate tax cut will help working families. But who’s to say corporations won’t just r… https://t.co/uKvcPkhnpl,D
936261840778289152,"#RIReads asked about a favorite childhood book. Easy – I do so like Green Eggs and Ham! In RI, we know just how imp… https://t.co/UVyYaHPfpm",D
935981840887894016,"All across the country, graduate students are joining together to protest the GOP’s tax bill because it would jeopa… https://t.co/9maEdXxGtx",D
935534703314075648,"This morning, Joe skyped with @LNHSwildcats government class. #GoWildcats @LTGoodNews https://t.co/klnJ4ZBvuz",D
935956058492821504,Indian Country—I need your help!   I’m committed to ensuring Native communities are meaningfully engaged throughout… https://t.co/lpdiJP49pj,D
930617811457708032,"Tonight I joined @SenCapito, Sec. Kathleen Sebelius, Chief Rader, Judge Keller, Necia Freeman &amp; Elaine Mcmillon She… https://t.co/nmbvu300AB",D
936011880363167744,"Their tax bill is really a health care bill. If you care about keeping your #HealthCare coverage, you should care a… https://t.co/enopogoGOW",D
936308811975012353,"RT @taxmarch: Can't wait to join @SenSanders, @ChrisVanHollen, @CoryBooker, @JeffMerkley, @ChrisMurphyCT, @WhipHoyer, @keithellison, @repjo…",D
935675084320198656,I'm LIVE on Facebook for a #townhall talking about the Republican tax plan. Tune in and ask a question: https://t.co/pdhUkir00j,D
936301171341430786,"RT @drewharwell: The ""Buy American, Hire American"" president's winery says it can't find six American workers in Charlottesville, Virginia.…",D
936278125167726593,"When Senators announce their support for this GOP tax plan, this is what they’re saying they stand for:    Raising… https://t.co/OLtm15hH16",D
935533713508782082,RT @JRosenworcel: This is the @FCC plan to roll back #NetNeutrality: https://t.co/05owAva2hu.  Don't boo. Read it. Then roar.  It's time to…,D
935914942712119296,"This headline says it all. #GOPTaxScam will result in 13 million more Americans to become uninsured, skyrocketing p… https://t.co/F7ifrOTh7b",D
936296933097865217,"Bravo, @SierraClub! Despite @realDonaldTrump’s damage, we can and must fight back to #ActOnClimate. #ReadyFor100… https://t.co/EHahUtqXTu",D
935215722459955202,Our job is to look out for the people we serve – not Wall Street banks and corporations trying to scam consumers. W… https://t.co/rWFFjvjjNz,D
935541975914352641,"Perpetrators of exploitation who seek to humiliate and shame their victims must be held accountable. Today, I’m int… https://t.co/vQoMrP26bQ",D
935945881941106688,"Within 10 years, more than 77% of the tax cuts in the #GOPTaxPlan would go to the wealthiest 5% of Americans. Nearl… https://t.co/StT1Bc3bDZ",D
929462498893484033,To all the brave men and women who serve in our nation's armed forces: Thank you! 🇺🇸 #VeteransDay https://t.co/VVZIBUbeiq,D
935627637006970882,"Dear AG Sessions, Political divisiveness and hate rhetoric has reached a boiling point. We fear this disturbing tre… https://t.co/UjjpfRNTu0",D
935996541352935424,@POTUS Latest changes to the pass-through rate will help -you guessed it- “the top 1 percent of American earners” 3… https://t.co/GyvZzVDYlB,D
935994560324521984,Lindsay Vivier White from Turtle Mountain was friendly and outgoing - but her life was cut short and her family now… https://t.co/nVRKIu6DEO,D
936053922476806145,Opening the #ArcticRefuge would never be approved under regular order in the Senate so they are using a backdoor sc… https://t.co/taPH1HZ9B8,D
936016224403836928,"Have long said I want to work with Rs &amp; Ds, including WH, on tax reform. Still working to see if we can find bipart… https://t.co/qXw2XvC1xa",D
935918156140380160,"This needs to be called out: the president of the United States is retweeting fascist, anti-Muslim propaganda. This… https://t.co/ukvmTM3k85",D
935931370395676673,"Did you know the #PDX Sellwood Bridge sourced 94% of materials within 50 miles, installed eco-friendly LED lights a… https://t.co/aBzFSPqCaV",D
936277336336584704,"TrumpTax bill ""rushed through Congress with scant debate"" is ""a catchall legislative creation that could reshape ma… https://t.co/WPe27lMANA",D
936263358260699137,The American ppl are clamoring for us to work together. They believe our politics is broken. They think our politic… https://t.co/SCBAdJCtit,D
935909933807276033,I stand with the Muslim community against hate and bigotry. I mean this is obvious but it’s especially important to say it today.,D
935563097103917056,The people of Puerto Rico &amp; U.S. Virgin Islands have endured the unthinkable. We must promptly pass this urgently-n… https://t.co/0PUvDDayCv,D
935991449908154368,"New analysis forecasts increasingly devastating wildfires. If things don’t change, California could see the worst o… https://t.co/Yhvh9GTsZs",D
935872281661845507,A good tax system should do three things: It should reward work. It should be fair for working families. It should… https://t.co/UiAvuMd4Py,D
935922693404286977,Heading to Senate floor to speak in opposition to fiscally irresponsible tax proposals that would harm the middle-c… https://t.co/2B9DWOou5g,D
936286331222806528,New @AARP analysis: This #GOPTaxPlan is bad news for older Americans from coast to coast. https://t.co/xyXSXYTIOP,D
935647040310337536,I can’t understand how anyone can look their kids in the eye while backing a #GOPTaxPlan that will betray future ge… https://t.co/9RY6Jv2SvO,D
935928466343686144,".@POTUS’ retweets of an extremist hate group are irresponsible and disgraceful. Hate groups should be condemned, not promoted.",D
936051282481172480,"The GOP let #CHIP expire 60 days ago, putting 9 million children’s lives at risk. We must fight back and restore fu… https://t.co/BtuPQXhiuG",D
935269932597764097,WATCH LIVE: Sherrod questions the priorities of this Congress as families face losing their child’s health insuranc… https://t.co/t9ysKstQ3p,D
935190578073079809,"RT @USCapitolTree: What's it like to be in charge of cutting the U.S. Capitol Christmas Tree? Pete Tallmadge, 2017 sawyer for the tree shar…",D
935966513525338112,Bottom line - this tax plan is bad for Connecticut. https://t.co/mobxHzU16y,D
935918783910371328,RT @jimsciutto: I’d argue that the authenticity of material the President of the United States shares with 40m people does indeed matter. h…,D
935880974679855104,"In 1986, enacting tax reform in Congress took years of public hearings and bipartisan negotiations. The idea that a… https://t.co/h123CrfJfd",D
935907178631913473,Day by day we are reminded that there is NO LIMIT to how low this President will go. And equally outrageous is Repu… https://t.co/Zty6pL2YQ6,D
936085172008734720,This is persuasive. I think you should vote no. https://t.co/m1IrA6cCU0,D
936307207611846657,Blowing a huge hole in the budget will seed the ground for rising interest rates that will hit every family and dra… https://t.co/SVOi45Nvhu,D
935282633650601984,This is the right call and very encouraging news! NH should remain a sanctuary to the Indonesian community –they sh… https://t.co/gngVwGHRTP,D
936051465440940032,Tonight Senate Republicans voted to move forward on a partisan bill raising taxes on millions of middle-class Ameri… https://t.co/cIEbYhGSe6,D
936279305272913925,"It was an honor to introduce Rebecca Boss, Director of @RIBHDDH in today's Senate HELP hearing. She shared ways RI… https://t.co/8jVM9E93oN",D
936026933644718082,Honored to be supporting global health programs &amp; investing in global health R&amp;D with @GHTCoalition. Global health… https://t.co/sKEYSb41t0,D
935229236771565568,“It’s a lousy idea. And it deserves a heated response from the millions of Americans who work and create online eve… https://t.co/QjMOdMZjD8,D
936014711035957250,"Republican or Democrat, everyone should recognize that the #TrumpTax plan hurts many #seniors nationwide. It is wro… https://t.co/KJoXe1KuA5",D
933165573156065280,.@DHSOIG accuses @DHSgov of slow-walking the release of a report about President Trump’s disastrous rollout of the… https://t.co/7Q3AOyAmTN,D
918907928924520448,"@WindOnTheWires l'll keep fighting to deploy more renewable energy, like wind power, while maintaining grid reliabi… https://t.co/XcbqDazxWr",D
933018999369207809,"Tax reform should make our tax code fairer, simpler, and fiscally responsible. The #GOPTaxPlan fails at all three https://t.co/iaYB1bIixI",D
935637840360337408,".@RNicholasBurns &amp; Ryan Crocker dedicated their careers to diplomacy, serving under Republicans and Democrats. They… https://t.co/eqwdujx7JQ",D
936314421227515909,We should not pay for massive tax giveaways by drilling for oil in sacred land &amp; critical wildlife habitat.… https://t.co/Cp0OquRP8r,D
935218452910018566,The last thing Americans need is for politicians to turn back the clock to the days when Wall Street was free to pr… https://t.co/Fk6ZFKni8g,D
935993283913936896,"There's no dressing this up - repealing the individual mandate will drive up premiums, doubling them within 7 years. https://t.co/DVLGpOFowR",D
935217576564707329,"This is outrageous. The proposed Senate tax plan will not only hurt middle class families, it will also have direct… https://t.co/egJYLZFZDB",D
935970076255277056,Just left my office and I’m walking to the senate floor now. Time to WATCH LIVE as I explain how Trump’s tax bill i… https://t.co/KSxEaOr0Gw,D
934953256173875206,Trump has put a cloud of uncertainty over the @CFPB by attempting to override Dodd-Frank. Mulvaney should take no a… https://t.co/n6vv2CmJug,D
935702933961928707,"The #GOPtaxplan gives more than a trillion dollar tax break to Wall Street, but leaves Main Street behind. We need… https://t.co/Y7zRbaFoqx",D
936316035925495809,RT @DSenFloor: VOTE: @SenBobCasey motion to commit (increasing workers' wages) #clerkwillcalltheroll,D
935977422738075649,"RT @AtlanticCouncil: #BalkansForward → @SenatorShaheen opens our panel on the US-EU partnership in the Balkans with a call to ""prioritize t…",D
935988365412925441,"RT @Waterslashcycle: When education is under attack, fight back. Say no to #gradtax. #berkeley students stand to lose 1/2 their income. htt…",D
936298877333983232,RT @kylegriffin1: New AARP Policy analysis has found that 5.2 million seniors (65+) would see a tax hike under the Republican tax plan by 2…,D
934566837718863872,.... if you haven’t seen the St. Croix bridge yet you should.  A special treat for Vikings fans visiting Packers fa… https://t.co/0DPxeHI1UE,D
934132331690053632,"""Sen. Tester should be commended for ignoring party labels and putting together a piece of legislation...freeing up… https://t.co/gEVInVJZcb",D
936293122988003329,"RT @GovernorTomWolf: @SenBobCasey @SenToomey By 2025, individuals making under $30,000 will see a tax increase.",D
936065430506147840,"I’ve long said we need to pass tax reform, but we need to do it a way that’s focused on helping Illinois’s small bu… https://t.co/w7Y0XeV2CZ",D
935997047014133763,"Republicans’ tax plan may be based on “myths &amp; falsehoods,” but it will have real consequences that will hurt middl… https://t.co/rYQNluoZ2S",D
928338286791286785,"Congratulations @melvincarter3, who made history yesterday in becoming the first African American mayor of Saint Pa… https://t.co/gOvYXy8qqs",D
936310863388200961,@USCBO The House passed version of #GOPTaxBill no longer allows college students &amp; graduates to deduct student loan… https://t.co/HasOm1qiEs,D
935222365939814403,"When powerful institutions try to cheat and swindle Americans out of their hard-earned money, @CFPB goes to the mat… https://t.co/DK4il7AdEh",D
936310877216759809,The Republican tax plan cuts taxes for corporations and the top 1% of Americans. Two ways it pays for those tax cut… https://t.co/QpbCeaqPAM,D
936266536809123840,"Way to go! Yet again, @multco is on the front lines of sustainable action. https://t.co/C357EF8DvR",D
935560192321839105,LIVE NOW: Talking about the harmful GOP attempt to repeal the ACA coverage requirement in #GOPTaxPlan in order to c… https://t.co/492xgpJqJ4,D
935960424541016076,Can’t put deodorant on a skunk and expect it to miraculously smell like daisies. Still stinks to the high heavens. https://t.co/A7jgs3ScjV,D
936028453626941440,Republicans could be working to pass comprehensive background checks for every gun sale which 95% of Americans support (94% of gun owners).,D
935227473301790721,"The people of Wisconsin should have a leader at #CFPB who is working for them, not lobbyists &amp; big banks. This watc… https://t.co/JTUsZ0p23L",D
935238128180310016,Republicans are trying to jam through a tax plan that would raise taxes on millions of middle-class Americans. Call… https://t.co/dE405wKXQs,D
934932006751948801,"Americans deserve a full-time cop on the beat with a proven track record of fighting for them, not a part-time Dire… https://t.co/tlq8CwrdOe",D
936034818965504001,We must all speak out against the president's anti-Muslim rhetoric that serves to incite hate and division within o… https://t.co/yIauebCqVl,D
935601836656091136,"The fiduciary rule is common sense, so why is @USDOL bowing to special interests &amp; delaying implementation? https://t.co/Pu7DUM7bBn",D
935927767824257024,BREAKING: Leahy Announces $1.3 Million Grant To Help The Vermont State Police Combat The Opioid Epidemic… https://t.co/yMEVr7rIIu,D
936284997228662786,"RT @LCVoters: STARTING SOON: We are joining @SenatorTomUdall, @SenSchumer, @SenatorCantwell, @SenMarkey, @SenBennetCO, &amp; @MartinHeinrich to…",D
936310199664697344,"Under #GOPTaxBill, most families who make less than $75K will pay more in taxes by 2027. According to @USCBO by 201… https://t.co/ZFEDTHlaQe",D
923293643863031808,@SenBooker @SenKamalaHarris @MartinHeinrich @SenSanders @SenCortezMasto @SenWhitehouse @SenGillibrand @amyklobuchar… https://t.co/ohn796o5e6,D
936262158161186816,Another one of my favorites here. What are some of yours? #RIReads https://t.co/NjuxgxQf4n,D
936304602621890560,Buried deep in the GOP tax bill – buried deep so no one would notice – is a provision to allow drilling for the fir… https://t.co/3tUMsU8oVE,D
936040710775721984,"Headline 3: “Is Trump’s ‘alternate reality’ built on lies…or something even worse?"" https://t.co/EvHWyjj3Lx",D
936282645511712768,"Why does the GOP think it’s ok to pass a bill sticking higher taxes on our seniors, while giving a massive break to… https://t.co/rm9wsiJmqI",D
935963106165121024,"@nnedv #FixNICS Act will save lives, prevent injuries, and reflects powerful bipartisan cooperation. Now is the tim… https://t.co/3sCdjzkyCg",D
935882899240480768,I'm deeply concerned about a provision in the House GOP tax bill to TAX tuition waivers for grad students &amp; employe… https://t.co/5wWByXtIat,D
935996149277659136,"Honestly, if @POTUS' friends’ lawyers haven’t figured out how the #GOPTaxPlan benefits the wealthy above everyone else, let me help: 1/6",D
935965840700256260,Many states are preparing to shut down their children’s health programs if Congress doesn’t act soon. That means wa… https://t.co/PbT4AIl4hH,D
933606390286782464,I commend the @NatlParkService for creating this new exhibit recounting the internment of Japanese Americans at the… https://t.co/c5U3o3wNSZ,D
935646666140635137,"Today, every last Republican on the Senate Budget Committee voted (with no debate) to advance huge giveaways for th… https://t.co/3gvMo6Xrtx",D
936283238624047105,@SenateDems @SenSchumer @SenatorCantwell @SenMarkey @SenBennetCO @MartinHeinrich @LCVoters This is what happens whe… https://t.co/wPfk8uLVDp,D
936297499580620801,Introducing an Amendment to the GOP tax bill to ensure any tax windfall to profitable corporations goes to worker w… https://t.co/dPTHHqeyT0,D
936058105686831104,"I’ve been working closely with veterans, VSOs &amp; folks on both sides of the aisle to craft a new bill that eliminate… https://t.co/aW2o6fUPUk",D
935956509816754177,This is bad for our seniors and nearly half of the 600k Michigan veterans who are covered through Medicare! https://t.co/zY2NqcfSYz,D
936026898110533634,"Spewing lies and hate speech is beneath the dignity of the presidency &amp; downright dangerous, as is giving extremist… https://t.co/6zowMhTjB0",D
935981177395187713,Never mind The Art of the Deal. The #GOPTaxPlan is The Art of the Steal – stealing from the national Treasury to de… https://t.co/6ToQId0E00,D
935697696068907008,"Sen Scott is wrong on SALT: 86% of those who take the deduction earn under $200,000 according to the IRS #CNNDebateNight #GOPTaxBill",D
935993382010347522,It is unacceptable for the President to give a platform to dangerous and hateful rhetoric and groups. I’m proud to… https://t.co/a6mPA0QS0E,D
935577739372978176,I agree.  These judicial nominees deserve a closer look. It is our duty as Senators to confirm QUALIFIED judges for… https://t.co/C3hke8wkrb,D
935946474327769093,"RT @CNNnewsroom: Hawaii Democrat Sen. Mazie Hirono: GOP tax bill is a ""solution in search of a problem"" https://t.co/ZHpMq0oZ2J",D
930436570842370048,"Here we are, working on a tax bill that will inevitably touch every single American in some way, shape, or form. Ye… https://t.co/rnsJCljSyV",D
935662433473089537,The #GOPTaxScam treats corporations better than people. Corporations receive the only permanent tax cut while 1 in… https://t.co/5GC8m1zU7K,D
930547741671022592,Thousands of students displaced by Hurricanes Irma and Maria are enrolling in new schools across Florida. We need t… https://t.co/KTYwzOxJBo,D
936078739548573696,"RT @pourmecoffee: Mocked and ignored for so long, the plaintive, plain-spoken voice of the Forgotten Man is finally about to be heard: ""rep…",D
936314155551748097,It is up to each and every one of us to stop the Republican tax plan in its tracks. Make your voice heard. https://t.co/rLc36ISqtE,D
935939394267119616,"RT @SenatorHeitkamp: 84% of Native American women experience violence in their lifetime &amp; on some reservations, they are murdered at 10x th…",D
935938968952156160,84% of Native American women experience violence in their life. We can't let these stories go untold &amp; for it to co… https://t.co/h6Ktd7AqY2,D
935946926536654849,"It was great to join @heathermizeur on her new show! If you want to hear our discussion about key issues, how I lea… https://t.co/pd9evLuzb1",D
935989406607003649,"Voters thought @POTUS would help the forgotten person, not bestow gifts on the wealthiest Americans. #GOPTaxBill is… https://t.co/nSfVlahfab",D
936292880611708929,"This year, Joe made ten stops across Indiana as part of his Farm Bill Listening Tour to hear from Hoosier farmers a… https://t.co/88oTQjVANg",D
936015754436251648,"But will it play in Peoria? When it comes to the GOP tax “plan,” turns out the answer is no. From the @PJstar: the… https://t.co/YQi9IXJLHk",D
934079304740364290,Horrified to hear of this morning's devastating attack at a place of worship in Egypt’s Sinai peninsula. I am prayi… https://t.co/bdrYUhu4ZC,D
936005422061969408,"Paul &amp; I are saddened by the passing of our friend, Joe Crowley. Joe dedicated his life to education as a professor… https://t.co/xPqo1pyJQp",D
935895697546797058,"As Flynn falls, the key question becomes: What did the President know about concealed conflicts of interest and for… https://t.co/D3OFrq6WqC",D
935951733037158401,"RT @jonfavs: So if the tax cuts for rich people and corporations don’t pay for themselves (which they won’t), there will be an automatic sp…",D
935985617120395266,"Young Native American women like Lakota are robbed of their bright future, and we must put a stop to it. These woma… https://t.co/aWj3GPafPO",D
935900207103045632,"When the President tweets anti-Muslim conspiracy theories that incite hate and embolden bigotry, we all must speak… https://t.co/RF6PMedhHM",D
936044644374339584,"These headlines are not normal. This is all not normal. We must not accept this ""new normal.""",D
936008254970302464,"A 60-year-old in San Francisco who makes $50,000 per year currently pays $946 per month.   Under our bill, that per… https://t.co/GjqiUDzBH1",D
936246038603681792,This week I joined 17 Dem Senators to tell the Republicans we want to work on reasonable bipartisan tax reform...br… https://t.co/Pyv1NGPV8r,D
935996993679261696,The #TrumpTax plan treats the middle-class poorly &amp; rewards corporate offshore tax dodgers richly. It rewards… https://t.co/uRz76vsRQp,D
935509121285197824,An important read from @RNicholasBurns &amp; FMR Ambassador Crocker. The dismantling of Foreign Service is dangerous wi… https://t.co/3SlcHyk1Ls,D
935575440261033984,Today @JohnCornyn and I added 8 new cosponsors to the Fix NICS Act:  McConnell Schumer Portman Durbin Tillis Harris… https://t.co/0nRFlWfA6N,D
935939670508277760,"Despite efforts by the Trump administration to decrease enrollment, 15,000 Granite Staters have already signed up f… https://t.co/1duFAyoEIZ",D
936315116525621248,"I’ll be voting AGAINST the #GOPTaxPlan and I urge my colleagues, for the good of hardworking Americans across the c… https://t.co/dmWvO9rPWa",D
935940644010381313,Great to meet with our Wayne County prosecutor @PAKymWorthy. So proud of her work! https://t.co/oCJrjwi6Tn,D
935179735096848385,WATCH LIVE: Joe discusses implementation of his Jacob Sexton Act Military Suicide Prevention with the @INGuardsman… https://t.co/NfTZHqePko,D
935918080726880257,"RT @PICOnetwork: ""We have a moral responsibility to our fellow citizens and in the Senate I intend to be that voice to remind my colleagues…",D
923369087190827008,RT @USATOpinion: From @brianschatz: What if Democrats were in charge? I'd let people buy Medicaid coverage: Senator  https://t.co/Ck8oTaYDe5,D
935607011533840385,"RT @RIDeptEd: Today is the day! Our Share Your Favorites campaign is officially underway. Every day this week, post about your favorite chi…",D
936008870903844864,"A 60-year-old in Fresno who makes $50,000 per year currently pays $727 per month.  Under our bill, that person woul… https://t.co/HJl2mKmacF",D
935996329569980417,"This GOP tax bill is not what the American people want, it's what large corporations want. We should be working tog… https://t.co/O4cjONlPin",D
935566752649531392,"Each day that passes without Congressional action on the #DreamAct puts hundreds of thousands of #Dreamers, includi… https://t.co/YYWK9ttOyG",D
933733185606901766,"Happy Thanksgiving. Thankful to be celebrating surrounded by my children, nieces and nephews, and their friends! Al… https://t.co/5TM86CfV8v",D
935965078226198528,#GOPTaxScam comes with a $1.5 trillion price tag that is a result of giveaways to the wealthy. We should be investi… https://t.co/VTrOSNkzWn,D
